Discharge Year;Patient County;PDI Number;PDI Name;Medicaid PDI Hospitalizations;County Medicaid Population;Observed Rate per 100,000 people;Expected PQI Hospitalizations;Expected Rate per 100,000 people;Risk Adjusted Rate per 100,000 people;Difference in Hospitalizations
2013;Madison;PDI_14;Asthma;4;4,753;84.16;5.74;120.83;227.95;-1.74
2012;Madison;PDI_15;Diabetes Short-term Complications;0;3,156;0;1.04;32.95;0;-1.04
2013;Madison;PDI_15;Diabetes Short-term Complications;1;3,443;29.04;1.02;29.48;32.47;-0.02
2012;Madison;PDI_16;Gastroenteritis;2;5,206;38.42;3.66;70.29;67.55;-1.66
2013;Madison;PDI_16;Gastroenteritis;5;5,490;91.07;4.36;79.4;140.73;0.64
2012;Madison;PDI_18;Urinary Tract Infection;2;5,206;38.42;1.84;35.39;53.72;0.16
2013;Madison;PDI_18;Urinary Tract Infection;2;5,490;36.43;2.06;37.56;49.77;-0.06
2012;Madison;PDI_90;Pediatric Quality Overall Composite;2;3,156;63.37;5.47;173.44;120.8;-3.47
2013;Madison;PDI_90;Pediatric Quality Overall Composite;4;3,443;116.18;5.81;168.71;224.71;-1.81
2012;Madison;PDI_91;Pediatric Quality Acute Composite;2;3,156;63.37;1.65;52.27;93.55;0.35
2013;Madison;PDI_91;Pediatric Quality Acute Composite;2;3,443;58.09;2.07;60.16;75.94;-0.07
2012;Madison;PDI_92;Pediatric Quality Chronic Composite;0;3,156;0;3.82;121.17;0;-3.82
2013;Madison;PDI_92;Pediatric Quality Chronic Composite;2;3,443;58.09;3.74;108.54;132.54;-1.74
2012;Monroe;PDI_14;Asthma;130;54,198;239.86;197.78;364.93;215.42;-67.78
2013;Monroe;PDI_14;Asthma;93;56,756;163.86;205.63;362.3;148.02;-112.63
2012;Monroe;PDI_15;Diabetes Short-term Complications;7;38,298;18.28;13.97;36.46;16.51;-6.97
2013;Monroe;PDI_15;Diabetes Short-term Complications;13;40,610;32.01;15.26;37.57;28.08;-2.26
2012;Monroe;PDI_16;Gastroenteritis;43;62,092;69.25;68.74;110.7;77.31;-25.74
2013;Monroe;PDI_16;Gastroenteritis;59;64,657;91.25;72.86;112.68;99.35;-13.86
2012;Monroe;PDI_18;Urinary Tract Infection;19;62,092;30.6;26.66;42.93;35.27;-7.66
2013;Monroe;PDI_18;Urinary Tract Infection;14;64,657;21.65;28.63;44.28;25.09;-14.63
2012;Monroe;PDI_90;Pediatric Quality Overall Composite;84;38,298;219.33;138.76;362.32;200.14;-54.76
2013;Monroe;PDI_90;Pediatric Quality Overall Composite;88;40,610;216.7;140.57;346.14;204.28;-52.57
2012;Monroe;PDI_91;Pediatric Quality Acute Composite;15;38,298;39.17;27.32;71.35;42.36;-12.32
2013;Monroe;PDI_91;Pediatric Quality Acute Composite;21;40,610;51.71;29.34;72.26;56.29;-8.34
2012;Monroe;PDI_92;Pediatric Quality Chronic Composite;69;38,298;180.17;111.44;290.97;156.94;-42.44
2013;Monroe;PDI_92;Pediatric Quality Chronic Composite;67;40,610;164.98;111.23;273.89;149.19;-44.23
2012;Montgomery;PDI_14;Asthma;3;4,786;62.68;10.83;226.25;90.8;-7.83
2013;Montgomery;PDI_14;Asthma;4;5,036;79.43;10.7;212.53;122.31;-6.7
2012;Montgomery;PDI_15;Diabetes Short-term Complications;2;3,352;59.67;1.1;32.75;60.01;0.9
2013;Montgomery;PDI_15;Diabetes Short-term Complications;2;3,599;55.57;1.07;29.75;61.55;0.93
2012;Montgomery;PDI_16;Gastroenteritis;0;5,464;0;5.71;104.48;0;-5.71
2013;Montgomery;PDI_16;Gastroenteritis;7;5,675;123.35;5.77;101.75;148.72;1.23
2012;Montgomery;PDI_18;Urinary Tract Infection;2;5,464;36.6;2.52;46.03;39.35;-0.52
2013;Montgomery;PDI_18;Urinary Tract Infection;2;5,675;35.24;2.61;45.95;39.36;-0.61
2012;Montgomery;PDI_90;Pediatric Quality Overall Composite;2;3,352;59.67;8.42;251.15;78.55;-6.42
2013;Montgomery;PDI_90;Pediatric Quality Overall Composite;5;3,599;138.93;8.88;246.79;183.69;-3.88
2012;Montgomery;PDI_91;Pediatric Quality Acute Composite;0;3,352;0;2.3;68.7;0;-2.3
2013;Montgomery;PDI_91;Pediatric Quality Acute Composite;2;3,599;55.57;2.62;72.78;60.06;-0.62
2012;Montgomery;PDI_92;Pediatric Quality Chronic Composite;2;3,352;59.67;6.12;182.45;82.89;-4.12
2013;Montgomery;PDI_92;Pediatric Quality Chronic Composite;3;3,599;83.36;6.26;174.01;118.63;-3.26
2012;Nassau;PDI_14;Asthma;168;51,850;324.01;204.01;393.46;269.9;-36.01
2013;Nassau;PDI_14;Asthma;191;58,255;327.87;224.22;384.89;278.79;-33.22
2012;Nassau;PDI_15;Diabetes Short-term Complications;5;34,462;14.51;11.26;32.67;14.63;-6.26
2013;Nassau;PDI_15;Diabetes Short-term Complications;4;40,048;9.99;13.06;32.62;10.09;-9.06
2012;Nassau;PDI_16;Gastroenteritis;82;61,054;134.31;96.25;157.65;105.29;-14.25
2013;Nassau;PDI_16;Gastroenteritis;109;67,601;161.24;99.04;146.5;135.03;9.96
2012;Nassau;PDI_18;Urinary Tract Infection;49;61,054;80.26;37.91;62.09;63.96;11.09
2013;Nassau;PDI_18;Urinary Tract Infection;66;67,601;97.63;40.5;59.9;83.63;25.5
2012;Nassau;PDI_90;Pediatric Quality Overall Composite;93;34,462;269.86;127.63;370.34;240.91;-34.63
2013;Nassau;PDI_90;Pediatric Quality Overall Composite;125;40,048;312.13;145.78;364.01;279.81;-20.78
2012;Nassau;PDI_91;Pediatric Quality Acute Composite;24;34,462;69.64;29.27;84.95;63.26;-5.27
2013;Nassau;PDI_91;Pediatric Quality Acute Composite;41;40,048;102.38;34.06;85.04;94.69;6.94
2012;Nassau;PDI_92;Pediatric Quality Chronic Composite;69;34,462;200.22;98.35;285.39;177.82;-29.35
2013;Nassau;PDI_92;Pediatric Quality Chronic Composite;84;40,048;209.75;111.72;278.96;186.21;-27.72
2012;New York;PDI_14;Asthma;518;106,285;487.37;394.1;370.79;430.79;123.9
2012;New York;PDI_15;Diabetes Short-term Complications;40;76,481;52.3;25.5;33.35;51.65;14.5
2013;New York;PDI_15;Diabetes Short-term Complications;39;76,123;51.23;26.45;34.75;48.59;12.55
2012;New York;PDI_16;Gastroenteritis;172;122,521;140.38;170.79;139.4;124.46;1.21
2013;New York;PDI_16;Gastroenteritis;137;120,111;114.06;162.3;135.13;103.56;-25.3
2012;New York;PDI_18;Urinary Tract Infection;48;122,521;39.18;66.89;54.59;35.51;-18.89
2013;New York;PDI_18;Urinary Tract Infection;47;120,111;39.13;68.26;56.83;35.33;-21.26
2012;New York;PDI_90;Pediatric Quality Overall Composite;370;76,481;483.78;285.21;372.92;428.89;84.79
2013;New York;PDI_90;Pediatric Quality Overall Composite;341;76,123;447.96;286.19;375.96;388.81;54.81
2012;New York;PDI_91;Pediatric Quality Acute Composite;75;76,481;98.06;67.29;87.99;85.99;7.71
2013;New York;PDI_91;Pediatric Quality Acute Composite;52;76,123;68.31;66.34;87.14;61.66;-14.34
2012;New York;PDI_92;Pediatric Quality Chronic Composite;295;76,481;385.72;217.92;284.93;343.11;77.08
2013;New York;PDI_92;Pediatric Quality Chronic Composite;289;76,123;379.65;219.85;288.81;325.55;69.15
2012;Niagara;PDI_14;Asthma;12;14,176;84.65;34.4;242.68;114.32;-22.4
2013;Niagara;PDI_14;Asthma;13;15,053;86.36;36.09;239.74;117.9;-23.09
2012;Niagara;PDI_15;Diabetes Short-term Complications;3;10,000;30;3.52;35.19;28.08;-0.52
2013;Niagara;PDI_15;Diabetes Short-term Complications;7;10,723;65.28;3.62;33.74;63.76;3.38
2012;Niagara;PDI_16;Gastroenteritis;5;16,317;30.64;14.08;86.31;43.88;-9.08
2013;Niagara;PDI_16;Gastroenteritis;6;17,288;34.71;16.53;95.64;44.52;-10.53
2012;Niagara;PDI_18;Urinary Tract Infection;3;16,317;18.39;6.29;38.54;23.61;-3.29
2013;Niagara;PDI_18;Urinary Tract Infection;4;17,288;23.14;7.26;41.99;28.28;-3.26
2012;Niagara;PDI_90;Pediatric Quality Overall Composite;11;10,000;110;26.08;260.79;139.45;-15.08
2013;Niagara;PDI_90;Pediatric Quality Overall Composite;17;10,723;158.54;27.25;254.17;203.54;-10.25
2012;Niagara;PDI_91;Pediatric Quality Acute Composite;5;10,000;50;6.11;61.07;63.18;-1.11
2013;Niagara;PDI_91;Pediatric Quality Acute Composite;4;10,723;37.3;7.08;66.06;44.41;-3.08
2012;Niagara;PDI_92;Pediatric Quality Chronic Composite;6;10,000;60;19.97;199.73;76.14;-13.97
2013;Niagara;PDI_92;Pediatric Quality Chronic Composite;13;10,723;121.23;20.17;188.1;159.62;-7.17
2012;Oneida;PDI_14;Asthma;24;20,111;119.34;45.82;227.85;171.66;-21.82
2013;Oneida;PDI_14;Asthma;24;21,317;112.59;47.61;223.35;164.97;-23.61
2012;Oneida;PDI_15;Diabetes Short-term Complications;5;14,079;35.51;4.45;31.61;37;0.55
2013;Oneida;PDI_15;Diabetes Short-term Complications;8;15,116;52.92;4.57;30.23;57.7;3.43
2012;Oneida;PDI_16;Gastroenteritis;18;23,301;77.25;21.43;91.98;103.8;-3.43
2013;Oneida;PDI_16;Gastroenteritis;15;24,469;61.3;23.67;96.74;77.74;-8.67
2012;Oneida;PDI_18;Urinary Tract Infection;12;23,301;51.5;9.24;39.67;64.24;2.76
2013;Oneida;PDI_18;Urinary Tract Infection;10;24,469;40.87;10.4;42.48;49.36;-0.4
2012;Oneida;PDI_90;Pediatric Quality Overall Composite;21;14,079;149.16;34.76;246.92;199.71;-13.76
2013;Oneida;PDI_90;Pediatric Quality Overall Composite;25;15,116;165.39;36.21;239.57;225.27;-11.21
2012;Oneida;PDI_91;Pediatric Quality Acute Composite;5;14,079;35.51;8.73;61.99;44.2;-3.73
2013;Oneida;PDI_91;Pediatric Quality Acute Composite;8;15,116;52.92;10.04;66.4;62.69;-2.04
2012;Oneida;PDI_92;Pediatric Quality Chronic Composite;16;14,079;113.64;26.04;184.93;155.75;-10.04
2013;Oneida;PDI_92;Pediatric Quality Chronic Composite;17;15,116;112.46;26.18;173.17;160.84;-9.18
2012;Onondaga;PDI_14;Asthma;34;33,075;102.8;104.36;315.53;106.78;-70.36
2013;Onondaga;PDI_14;Asthma;29;34,613;83.78;108.91;314.65;87.14;-79.91
2012;Onondaga;PDI_15;Diabetes Short-term Complications;11;22,915;48;8.1;35.33;44.74;2.9
2013;Onondaga;PDI_15;Diabetes Short-term Complications;11;24,419;45.05;8.61;35.27;42.09;2.39
2012;Onondaga;PDI_16;Gastroenteritis;23;38,497;59.74;38.82;100.84;73.22;-15.82
2013;Onondaga;PDI_16;Gastroenteritis;22;39,904;55.13;42.55;106.62;63.44;-20.55
2012;Onondaga;PDI_18;Urinary Tract Infection;11;38,497;28.57;15.6;40.51;34.9;-4.6
2013;Onondaga;PDI_18;Urinary Tract Infection;11;39,904;27.57;17.29;43.33;32.65;-6.29
2012;Onondaga;PDI_90;Pediatric Quality Overall Composite;33;22,915;144.01;72.24;315.23;151.04;-39.24
2013;Onondaga;PDI_90;Pediatric Quality Overall Composite;38;24,419;155.62;74.4;304.68;166.67;-36.4
2012;Onondaga;PDI_91;Pediatric Quality Acute Composite;11;22,915;48;15.13;66.03;56.09;-4.13
2013;Onondaga;PDI_91;Pediatric Quality Acute Composite;12;24,419;49.14;16.87;69.1;55.94;-4.87
2012;Onondaga;PDI_92;Pediatric Quality Chronic Composite;22;22,915;96.01;57.1;249.2;97.65;-35.1
2013;Onondaga;PDI_92;Pediatric Quality Chronic Composite;26;24,419;106.47;57.53;235.58;111.94;-31.53
2012;Ontario;PDI_14;Asthma;2;5,637;35.48;10.78;191.26;60.8;-8.78
2013;Ontario;PDI_14;Asthma;4;5,963;67.08;10.94;183.47;119.66;-6.94
2012;Ontario;PDI_15;Diabetes Short-term Complications;0;3,910;0;1.28;32.65;0;-1.28
2013;Ontario;PDI_15;Diabetes Short-term Complications;0;4,205;0;1.24;29.55;0;-1.24
2012;Ontario;PDI_16;Gastroenteritis;1;6,540;15.29;5.77;88.25;21.41;-4.77
2013;Ontario;PDI_16;Gastroenteritis;3;6,886;43.57;6.54;95.04;56.24;-3.54
2012;Ontario;PDI_18;Urinary Tract Infection;2;6,540;30.58;2.65;40.57;37.3;-0.65
2013;Ontario;PDI_18;Urinary Tract Infection;0;6,886;0;2.96;43.02;0;-2.96
2012;Ontario;PDI_90;Pediatric Quality Overall Composite;3;3,910;76.73;8.56;218.98;115.84;-5.56
2013;Ontario;PDI_90;Pediatric Quality Overall Composite;4;4,205;95.12;9.1;216.39;143.45;-5.1
2012;Ontario;PDI_91;Pediatric Quality Acute Composite;2;3,910;51.15;2.34;59.78;66.02;-0.34
2013;Ontario;PDI_91;Pediatric Quality Acute Composite;1;4,205;23.78;2.8;66.56;28.1;-1.8
2012;Ontario;PDI_92;Pediatric Quality Chronic Composite;1;3,910;25.58;6.22;159.2;40.72;-5.22
2013;Ontario;PDI_92;Pediatric Quality Chronic Composite;3;4,205;71.34;6.3;149.83;117.93;-3.3
2012;Orange;PDI_14;Asthma;27;29,683;90.96;79.08;266.41;111.9;-52.08
2013;Orange;PDI_14;Asthma;27;31,830;84.83;81.91;257.32;107.88;-54.91
2012;Orange;PDI_15;Diabetes Short-term Complications;1;19,960;5.01;6.35;31.81;5.19;-5.35
2013;Orange;PDI_15;Diabetes Short-term Complications;0;21,817;0;6.63;30.39;0;-6.63
2012;Orange;PDI_16;Gastroenteritis;13;34,897;37.25;39.97;114.53;40.2;-26.97
2013;Orange;PDI_16;Gastroenteritis;29;37,041;78.29;42.52;114.8;83.67;-13.52
2012;Orange;PDI_18;Urinary Tract Infection;5;34,897;14.33;16.99;48.67;14.57;-11.99
2013;Orange;PDI_18;Urinary Tract Infection;5;37,041;13.5;18.3;49.42;14.02;-13.3
2012;Otsego;PDI_16;Gastroenteritis;0;3,818;0;2.81;73.47;0;-2.81
2012;Orange;PDI_90;Pediatric Quality Overall Composite;19;19,960;95.19;55.62;278.64;112.94;-36.62
2013;Orange;PDI_90;Pediatric Quality Overall Composite;18;21,817;82.5;60.01;275.05;97.88;-42.01
2012;Orange;PDI_91;Pediatric Quality Acute Composite;4;19,960;20.04;13.9;69.62;22.21;-9.9
2013;Orange;PDI_91;Pediatric Quality Acute Composite;5;21,817;22.92;16.34;74.88;24.07;-11.34
2012;Orange;PDI_92;Pediatric Quality Chronic Composite;15;19,960;75.15;41.72;209.03;91.12;-26.72
2013;Orange;PDI_92;Pediatric Quality Chronic Composite;13;21,817;59.59;43.67;200.17;73.72;-30.67
2012;Orleans;PDI_14;Asthma;0;3,125;0;5.57;178.34;0;-5.57
2013;Orleans;PDI_14;Asthma;1;3,277;30.52;5.66;172.63;57.85;-4.66
2012;Orleans;PDI_15;Diabetes Short-term Complications;1;2,236;44.72;0.74;33.29;44.24;0.26
2013;Orleans;PDI_15;Diabetes Short-term Complications;0;2,400;0;0.74;30.86;0;-0.74
2012;Orleans;PDI_16;Gastroenteritis;0;3,538;0;2.89;81.73;0;-2.89
2013;Orleans;PDI_16;Gastroenteritis;2;3,720;53.76;3.21;86.36;76.38;-1.21
2012;Orleans;PDI_18;Urinary Tract Infection;1;3,538;28.26;1.39;39.17;35.71;-0.39
2013;Orleans;PDI_18;Urinary Tract Infection;0;3,720;0;1.51;40.64;0;-1.51
2012;Schenectady ;PDI_14;Asthma;12;12,345;97.21;35.33;286.17;111.33;-23.33
2012;Orleans;PDI_90;Pediatric Quality Overall Composite;1;2,236;44.72;4.83;215.82;68.51;-3.83
2013;Orleans;PDI_90;Pediatric Quality Overall Composite;0;2,400;0;5.11;212.76;0;-5.11
2012;Orleans;PDI_91;Pediatric Quality Acute Composite;0;2,236;0;1.33;59.34;0;-1.33
2013;Orleans;PDI_91;Pediatric Quality Acute Composite;0;2,400;0;1.56;65.19;0;-1.56
2012;Orleans;PDI_92;Pediatric Quality Chronic Composite;1;2,236;44.72;3.5;156.48;72.44;-2.5
2013;Orleans;PDI_92;Pediatric Quality Chronic Composite;0;2,400;0;3.54;147.57;0;-3.54
2012;Oswego;PDI_14;Asthma;3;9,943;30.17;13.17;132.43;74.67;-10.17
2013;Oswego;PDI_14;Asthma;1;10,375;9.64;12.63;121.75;25.91;-11.63
2012;Oswego;PDI_15;Diabetes Short-term Complications;4;6,975;57.35;2.31;33.1;57.05;1.69
2013;Oswego;PDI_15;Diabetes Short-term Complications;3;7,374;40.68;2.12;28.81;46.54;0.88
2012;Oswego;PDI_16;Gastroenteritis;4;11,581;34.54;8.39;72.48;58.89;-4.39
2013;Oswego;PDI_16;Gastroenteritis;7;12,003;58.32;9.73;81.09;88.23;-2.73
2012;Oswego;PDI_18;Urinary Tract Infection;7;11,581;60.44;4.23;36.54;81.85;2.77
2013;Oswego;PDI_18;Urinary Tract Infection;3;12,003;24.99;4.67;38.89;32.98;-1.67
2012;Oswego;PDI_90;Pediatric Quality Overall Composite;5;6,975;71.68;12.24;175.52;135.03;-7.24
2013;Oswego;PDI_90;Pediatric Quality Overall Composite;6;7,374;81.37;12.62;171.14;155.14;-6.62
2012;Oswego;PDI_91;Pediatric Quality Acute Composite;1;6,975;14.34;3.76;53.9;20.52;-2.76
2013;Oswego;PDI_91;Pediatric Quality Acute Composite;3;7,374;40.68;4.54;61.52;52.02;-1.54
2012;Oswego;PDI_92;Pediatric Quality Chronic Composite;4;6,975;57.35;8.48;121.62;119.51;-4.48
2013;Oswego;PDI_92;Pediatric Quality Chronic Composite;3;7,374;40.68;8.08;109.62;91.91;-5.08
2012;Otsego;PDI_14;Asthma;2;3,281;60.96;4.61;140.38;142.32;-2.61
2013;Otsego;PDI_14;Asthma;4;3,378;118.41;4.31;127.63;303.65;-0.31
2012;Otsego;PDI_15;Diabetes Short-term Complications;2;2,286;87.49;0.76;33.05;87.17;1.24
2013;Otsego;PDI_15;Diabetes Short-term Complications;0;2,438;0;0.71;28.94;0;-0.71
2013;Otsego;PDI_16;Gastroenteritis;2;3,893;51.37;3.12;80.11;78.68;-1.12
2012;Otsego;PDI_18;Urinary Tract Infection;2;3,818;52.38;1.39;36.34;71.33;0.61
2013;Otsego;PDI_18;Urinary Tract Infection;1;3,893;25.69;1.51;38.82;33.96;-0.51
2012;Otsego;PDI_90;Pediatric Quality Overall Composite;4;2,286;174.98;4.09;178.97;323.24;-0.09
2013;Otsego;PDI_90;Pediatric Quality Overall Composite;5;2,438;205.09;4.22;173.12;386.58;0.78
2012;Otsego;PDI_91;Pediatric Quality Acute Composite;1;2,286;43.74;1.2;52.65;64.11;-0.2
2013;Otsego;PDI_91;Pediatric Quality Acute Composite;3;2,438;123.05;1.47;60.3;160.5;1.53
2012;Otsego;PDI_92;Pediatric Quality Chronic Composite;3;2,286;131.23;2.89;126.32;263.31;0.11
2013;Otsego;PDI_92;Pediatric Quality Chronic Composite;2;2,438;82.03;2.75;112.81;180.09;-0.75
2012;Putnam;PDI_14;Asthma;3;1,903;157.65;5.46;286.83;180.13;-2.46
2013;Putnam;PDI_14;Asthma;3;2,156;139.15;5.8;269.16;169.19;-2.8
2012;Putnam;PDI_15;Diabetes Short-term Complications;0;1,252;0;0.41;32.64;0;-0.41
2013;Putnam;PDI_15;Diabetes Short-term Complications;0;1,507;0;0.44;29.06;0;-0.44
2012;Putnam;PDI_16;Gastroenteritis;1;2,293;43.61;3.26;142.15;37.92;-2.26
2013;Putnam;PDI_16;Gastroenteritis;1;2,548;39.25;3.36;131.83;36.52;-2.36
2012;Putnam;PDI_18;Urinary Tract Infection;1;2,293;43.61;1.38;60.3;35.79;-0.38
2013;Putnam;PDI_18;Urinary Tract Infection;0;2,548;0;1.47;57.54;0;-1.47
2012;Putnam;PDI_90;Pediatric Quality Overall Composite;2;1,252;159.74;3.44;275.01;192.04;-1.44
2013;Putnam;PDI_90;Pediatric Quality Overall Composite;2;1,507;132.71;4.16;276.11;156.85;-2.16
2012;Putnam;PDI_91;Pediatric Quality Acute Composite;1;1,252;79.87;0.94;74.71;82.49;0.06
2013;Putnam;PDI_91;Pediatric Quality Acute Composite;0;1,507;0;1.19;79.05;0;-1.19
2012;Putnam;PDI_92;Pediatric Quality Chronic Composite;1;1,252;79.87;2.51;200.3;101.07;-1.51
2013;Putnam;PDI_92;Pediatric Quality Chronic Composite;2;1,507;132.71;2.97;197.06;166.79;-0.97
2012;Queens;PDI_14;Asthma;592;244,673;241.96;812.04;331.89;238.93;-220.04
2013;Queens;PDI_14;Asthma;577;250,035;230.77;841.3;336.47;224.46;-264.3
2012;Queens;PDI_15;Diabetes Short-term Complications;31;169,456;18.29;48.32;28.51;21.13;-17.32
2013;Queens;PDI_15;Diabetes Short-term Complications;26;176,611;14.72;52.13;29.52;16.44;-26.13
2012;Queens;PDI_16;Gastroenteritis;429;284,684;150.69;381.33;133.95;139.04;47.67
2013;Queens;PDI_16;Gastroenteritis;444;289,450;153.39;378.53;130.78;143.9;65.47
2012;Queens;PDI_18;Urinary Tract Infection;194;284,684;68.15;147.14;51.69;65.25;46.86
2013;Queens;PDI_18;Urinary Tract Infection;216;289,450;74.62;158.39;54.72;69.98;57.61
2012;Queens;PDI_90;Pediatric Quality Overall Composite;413;169,456;243.72;553.97;326.91;246.48;-140.97
2013;Queens;PDI_90;Pediatric Quality Overall Composite;444;176,611;251.4;579.95;328.37;249.82;-135.95
2012;Queens;PDI_91;Pediatric Quality Acute Composite;145;169,456;85.57;138;81.43;81.07;7
2013;Queens;PDI_91;Pediatric Quality Acute Composite;166;176,611;93.99;143.72;81.38;90.85;22.28
2012;Queens;PDI_92;Pediatric Quality Chronic Composite;268;169,456;158.15;415.97;245.48;163.29;-147.97
2013;Queens;PDI_92;Pediatric Quality Chronic Composite;278;176,611;157.41;436.23;247;157.83;-158.23
2012;Rensselaer;PDI_14;Asthma;14;10,395;134.68;26.79;257.67;171.3;-12.79
2013;Rensselaer;PDI_14;Asthma;14;10,809;129.52;28.1;260;163.04;-14.1
2012;Rensselaer;PDI_15;Diabetes Short-term Complications;0;7,203;0;2.53;35.16;0;-2.53
2013;Rensselaer;PDI_15;Diabetes Short-term Complications;3;7,637;39.28;2.57;33.68;38.43;0.43
2012;Rensselaer;PDI_16;Gastroenteritis;10;12,019;83.2;11.15;92.77;110.84;-1.15
2013;Rensselaer;PDI_16;Gastroenteritis;9;12,446;72.31;12.48;100.25;88.49;-3.48
2012;Rensselaer;PDI_18;Urinary Tract Infection;1;12,019;8.32;4.84;40.24;10.23;-3.84
2013;Rensselaer;PDI_18;Urinary Tract Infection;3;12,446;24.1;5.35;43;28.76;-2.35
2012;Rensselaer;PDI_90;Pediatric Quality Overall Composite;10;7,203;138.83;19.86;275.72;166.47;-9.86
2013;Rensselaer;PDI_90;Pediatric Quality Overall Composite;14;7,637;183.32;20.68;270.85;220.86;-6.68
2012;Rensselaer;PDI_91;Pediatric Quality Acute Composite;2;7,203;27.77;4.56;63.32;33.84;-2.56
2013;Rensselaer;PDI_91;Pediatric Quality Acute Composite;5;7,637;65.47;5.18;67.78;75.98;-0.18
2012;Rensselaer;PDI_92;Pediatric Quality Chronic Composite;8;7,203;111.06;15.3;212.4;132.53;-7.3
2013;Rensselaer;PDI_92;Pediatric Quality Chronic Composite;9;7,637;117.85;15.51;203.07;143.73;-6.51
2012;Richmond;PDI_14;Asthma;87;37,372;232.79;122.83;328.68;232.13;-35.83
2013;Richmond;PDI_14;Asthma;105;38,381;273.57;126.67;330.02;271.3;-21.67
2012;Richmond;PDI_15;Diabetes Short-term Complications;11;26,327;41.78;8.67;32.91;41.81;2.33
2013;Richmond;PDI_15;Diabetes Short-term Complications;3;27,453;10.93;9.02;32.87;10.96;-6.02
2012;Richmond;PDI_16;Gastroenteritis;53;42,852;123.68;53.01;123.7;123.57;-0.01
2013;Richmond;PDI_16;Gastroenteritis;60;43,633;137.51;53.74;123.16;136.98;6.26
2012;Richmond;PDI_18;Urinary Tract Infection;28;42,852;65.34;21.33;49.77;64.97;6.67
2013;Richmond;PDI_18;Urinary Tract Infection;29;43,633;66.46;22.54;51.66;66.02;6.46
2012;Richmond;PDI_90;Pediatric Quality Overall Composite;85;26,327;322.86;87.14;331;322.48;-2.14
2013;Richmond;PDI_90;Pediatric Quality Overall Composite;75;27,453;273.19;90.64;330.18;270;-15.64
2012;Richmond;PDI_91;Pediatric Quality Acute Composite;28;26,327;106.35;20.53;77.98;105.23;7.47
2013;Richmond;PDI_91;Pediatric Quality Acute Composite;25;27,453;91.06;21.98;80.07;89.46;3.02
2012;Richmond;PDI_92;Pediatric Quality Chronic Composite;57;26,327;216.51;66.61;253.02;216.88;-9.61
2013;Richmond;PDI_92;Pediatric Quality Chronic Composite;50;27,453;182.13;68.66;250.11;180.34;-18.66
2012;Rockland;PDI_14;Asthma;21;31,193;67.32;76.84;246.32;89.58;-55.84
2013;Rockland;PDI_14;Asthma;19;33,979;55.92;79.3;233.38;78.41;-60.3
2012;Rockland;PDI_15;Diabetes Short-term Complications;1;20,142;4.96;6.13;30.41;5.38;-5.13
2013;Rockland;PDI_15;Diabetes Short-term Complications;4;22,493;17.78;6.4;28.45;20.6;-2.4
2012;Rockland;PDI_16;Gastroenteritis;31;37,012;83.76;42.25;114.16;90.67;-11.25
2013;Rockland;PDI_16;Gastroenteritis;39;40,004;97.49;46.17;115.42;103.62;-7.17
2012;Rockland;PDI_18;Urinary Tract Infection;17;37,012;45.93;18.18;49.11;46.28;-1.18
2013;Rockland;PDI_18;Urinary Tract Infection;20;40,004;50;20.03;50.07;51.23;-0.03
2012;Rockland;PDI_90;Pediatric Quality Overall Composite;17;20,142;84.4;51.41;255.26;109.31;-34.41
2013;Rockland;PDI_90;Pediatric Quality Overall Composite;15;22,493;66.69;56.84;252.7;86.11;-41.84
2012;Rockland;PDI_91;Pediatric Quality Acute Composite;8;20,142;39.72;13.38;66.44;46.13;-5.38
2013;Rockland;PDI_91;Pediatric Quality Acute Composite;7;22,493;31.12;16.49;73.32;33.39;-9.49
2012;Rockland;PDI_92;Pediatric Quality Chronic Composite;9;20,142;44.68;38.03;188.83;59.98;-29.03
2013;Rockland;PDI_92;Pediatric Quality Chronic Composite;8;22,493;35.57;40.35;179.39;49.1;-32.35
2012;Saratoga;PDI_14;Asthma;3;8,424;35.61;12;142.4;81.96;-9
2013;Saratoga;PDI_14;Asthma;1;8,877;11.27;11.65;131.19;28.1;-10.65
2012;Saratoga;PDI_15;Diabetes Short-term Complications;0;5,905;0;1.95;32.96;0;-1.95
2013;Saratoga;PDI_15;Diabetes Short-term Complications;0;6,378;0;1.86;29.17;0;-1.86
2012;Saratoga;PDI_16;Gastroenteritis;4;9,761;40.98;7.26;74.34;68.12;-3.26
2013;Saratoga;PDI_16;Gastroenteritis;6;10,269;58.43;8.39;81.75;87.69;-2.39
2012;Saratoga;PDI_18;Urinary Tract Infection;1;9,761;10.24;3.54;36.25;13.98;-2.54
2013;Saratoga;PDI_18;Urinary Tract Infection;3;10,269;29.21;3.99;38.85;38.59;-0.99
2012;Saratoga;PDI_90;Pediatric Quality Overall Composite;6;5,905;101.61;10.74;181.93;184.65;-4.74
2013;Saratoga;PDI_90;Pediatric Quality Overall Composite;2;6,378;31.36;11.22;175.86;58.19;-9.22
2012;Saratoga;PDI_91;Pediatric Quality Acute Composite;4;5,905;67.74;3.18;53.92;96.93;0.82
2013;Saratoga;PDI_91;Pediatric Quality Acute Composite;2;6,378;31.36;3.88;60.86;40.53;-1.88
2012;Saratoga;PDI_92;Pediatric Quality Chronic Composite;2;5,905;33.87;7.56;128.01;67.06;-5.56
2013;Saratoga;PDI_92;Pediatric Quality Chronic Composite;0;6,378;0;7.33;115;0;-7.33
